RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_END,CURRENT_FIX_INDEX,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_START,TRIAL_FIXATION_TOTAL,Trial_Index_,condition,spoken_language,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_ID
richa,68,3554,4,.,7.23,3322,12,68,Conditioned,English,.,.
richa,68,3832,5,.,6.09,3588,12,68,Conditioned,English,.,.
richa,68,4146,6,.,8.06,3859,12,68,Conditioned,English,.,.
richa,68,4346,7,.,7.54,4163,12,68,Conditioned,English,.,.
richa,68,4602,8,.,5.94,4376,12,68,Conditioned,English,.,.
richa,68,4871,9,.,7.84,4628,12,68,Conditioned,English,.,.
richa,68,5094,10,bilingual_interest_area,2.14,4917,12,68,Conditioned,English,3,2
richa,68,5233,11,bilingual_interest_area,2.96,5140,12,68,Conditioned,English,3,2
richa,68,5545,12,.,7.73,5271,12,68,Conditioned,English,.,.
richa,69,2595,1,.,7.78,2437,10,69,Conditioned,English,.,.
richa,69,2933,2,.,6.46,2623,10,69,Conditioned,English,.,.
richa,69,3152,3,.,8.18,2961,10,69,Conditioned,English,.,.
richa,69,3607,4,.,6.97,3174,10,69,Conditioned,English,.,.
richa,69,4220,5,.,8.11,3628,10,69,Conditioned,English,.,.
richa,69,4414,6,.,6.94,4243,10,69,Conditioned,English,.,.
richa,69,4952,7,.,7.51,4440,10,69,Conditioned,English,.,.
richa,69,5243,8,.,7.24,4959,10,69,Conditioned,English,.,.
richa,69,5456,9,.,6.32,5261,10,69,Conditioned,English,.,.
richa,69,5549,10,.,8.06,5479,10,69,Conditioned,English,.,.
richa,70,2939,1,.,7.02,2437,6,70,Baseline,English,.,.
richa,70,3171,2,.,7.7,2959,6,70,Baseline,English,.,.
richa,70,3334,3,.,7.1,3178,6,70,Baseline,English,.,.
richa,70,4819,4,.,7.26,3341,6,70,Baseline,English,.,.
richa,70,5033,5,.,7.05,4827,6,70,Baseline,English,.,.
richa,70,5549,6,.,8.13,5048,6,70,Baseline,English,.,.
richa,71,2730,1,bilingual_interest_area,2.66,2437,9,71,Conditioned,Hindi,1,2
richa,71,2950,2,.,7.58,2788,9,71,Conditioned,Hindi,.,.
richa,71,3784,3,.,7.9,2974,9,71,Conditioned,Hindi,.,.
richa,71,4205,4,.,6.64,3806,9,71,Conditioned,Hindi,.,.
richa,71,4433,5,.,7.26,4240,9,71,Conditioned,Hindi,.,.
richa,71,4641,6,.,7.32,4462,9,71,Conditioned,Hindi,.,.
richa,71,4904,7,.,7.38,4663,9,71,Conditioned,Hindi,.,.
richa,71,5212,8,.,7.57,4929,9,71,Conditioned,Hindi,.,.
richa,71,5538,9,.,7.33,5229,9,71,Conditioned,Hindi,.,.
richa,72,2585,1,monolingual_interest_area,5.05,2436,9,72,Baseline,English,2,1
richa,72,2799,2,monolingual_interest_area,4.78,2604,9,72,Baseline,English,2,1
richa,72,3000,3,.,7.83,2878,9,72,Baseline,English,.,.
richa,72,3211,4,bilingual_interest_area,5.56,3028,9,72,Baseline,English,1,2
richa,72,3886,5,.,8.23,3258,9,72,Baseline,English,.,.
richa,72,4379,6,.,6.06,3912,9,72,Baseline,English,.,.
richa,72,4831,7,.,7.5,4401,9,72,Baseline,English,.,.
richa,72,4993,8,.,7.65,4855,9,72,Baseline,English,.,.
richa,72,5548,9,.,7.99,5200,9,72,Baseline,English,.,.
richa,73,2728,1,monolingual_interest_area,3.72,2437,8,73,Conditioned,Hindi,1,1
richa,73,3273,2,.,7.79,2786,8,73,Conditioned,Hindi,.,.
richa,73,3603,3,.,7.7,3303,8,73,Conditioned,Hindi,.,.
richa,73,3914,4,.,7.92,3621,8,73,Conditioned,Hindi,.,.
richa,73,4163,5,.,7.73,3933,8,73,Conditioned,Hindi,.,.
richa,73,4887,6,.,7.79,4371,8,73,Conditioned,Hindi,.,.
richa,73,5163,7,.,7.32,4909,8,73,Conditioned,Hindi,.,.
richa,73,5549,8,.,7.02,5409,8,73,Conditioned,Hindi,.,.
richa,74,2810,1,monolingual_interest_area,4.35,2437,4,74,Conditioned,Hindi,1,1
richa,74,3239,2,bilingual_interest_area,2.92,2945,4,74,Conditioned,Hindi,1,2
richa,74,3502,3,.,8.21,3282,4,74,Conditioned,Hindi,.,.
richa,74,5549,4,.,7.95,3687,4,74,Conditioned,Hindi,.,.
richa,75,2738,1,monolingual_interest_area,4.77,2437,4,75,Baseline,Hindi,1,1
richa,75,2962,2,bilingual_interest_area,6.91,2837,4,75,Baseline,Hindi,1,2
richa,75,3194,3,.,7.24,3016,4,75,Baseline,Hindi,.,.
richa,75,5549,4,.,7.68,3225,4,75,Baseline,Hindi,.,.
richa,76,2828,1,bilingual_interest_area,4,2436,9,76,Baseline,Hindi,4,2
richa,76,2950,2,.,6.64,2912,9,76,Baseline,Hindi,.,.
richa,76,3123,3,.,7.19,2975,9,76,Baseline,Hindi,.,.
richa,76,3416,4,monolingual_interest_area,4.66,3159,9,76,Baseline,Hindi,1,1
richa,76,3891,5,.,8.01,3450,9,76,Baseline,Hindi,.,.
richa,76,4960,6,.,6.06,3918,9,76,Baseline,Hindi,.,.
richa,76,5221,7,bilingual_interest_area,3.78,5022,9,76,Baseline,Hindi,4,2
richa,76,5513,8,bilingual_interest_area,3.65,5248,9,76,Baseline,Hindi,4,2
richa,76,5549,9,bilingual_interest_area,4.17,5526,9,76,Baseline,Hindi,4,2
richa,77,2728,1,monolingual_interest_area,4.27,2437,11,77,Conditioned,Hindi,4,1
richa,77,2934,2,.,6.92,2782,11,77,Conditioned,Hindi,.,.
richa,77,3176,3,.,6.73,2958,11,77,Conditioned,Hindi,.,.
richa,77,3520,4,.,7.33,3207,11,77,Conditioned,Hindi,.,.
richa,77,3833,5,.,5.78,3561,11,77,Conditioned,Hindi,.,.
richa,77,4024,6,.,7.85,3865,11,77,Conditioned,Hindi,.,.
richa,77,4544,7,.,7.52,4210,11,77,Conditioned,Hindi,.,.
richa,77,4805,8,monolingual_interest_area,4.58,4610,11,77,Conditioned,Hindi,4,1
richa,77,5038,9,monolingual_interest_area,4.29,4837,11,77,Conditioned,Hindi,4,1
richa,77,5447,10,monolingual_interest_area,4.61,5052,11,77,Conditioned,Hindi,4,1
richa,77,5549,11,.,8.17,5513,11,77,Conditioned,Hindi,.,.
richa,78,2737,1,monolingual_interest_area,3.29,2437,12,78,Conditioned,Hindi,6,1
richa,78,2970,2,.,6.42,2803,12,78,Conditioned,Hindi,.,.
richa,78,3267,3,.,7.61,3000,12,78,Conditioned,Hindi,.,.
richa,78,3364,4,.,6.14,3302,12,78,Conditioned,Hindi,.,.
richa,78,3874,5,.,6.87,3587,12,78,Conditioned,Hindi,.,.
richa,78,4134,6,monolingual_interest_area,4.15,3936,12,78,Conditioned,Hindi,6,1
richa,78,4430,7,monolingual_interest_area,3.56,4177,12,78,Conditioned,Hindi,6,1
richa,78,4839,8,.,7.95,4480,12,78,Conditioned,Hindi,.,.
richa,78,5059,9,.,7.15,4858,12,78,Conditioned,Hindi,.,.
richa,78,5274,10,monolingual_interest_area,5.25,5135,12,78,Conditioned,Hindi,6,1
richa,78,5446,11,monolingual_interest_area,4.2,5300,12,78,Conditioned,Hindi,6,1
richa,78,5549,12,monolingual_interest_area,4.82,5471,12,78,Conditioned,Hindi,6,1
richa,79,2756,1,monolingual_interest_area,5.44,2437,5,79,Baseline,Hindi,2,1
richa,79,4542,2,bilingual_interest_area,4.52,2845,5,79,Baseline,Hindi,1,2
richa,79,5008,3,monolingual_interest_area,2.1,4811,5,79,Baseline,Hindi,2,1
richa,79,5306,4,.,6.66,5075,5,79,Baseline,Hindi,.,.
richa,79,5550,5,.,7.77,5387,5,79,Baseline,Hindi,.,.
richa,80,2452,1,bilingual_interest_area,3.66,2438,8,80,Conditioned,Hindi,2,2
richa,80,2724,2,bilingual_interest_area,4.08,2467,8,80,Conditioned,Hindi,2,2
richa,80,3105,3,monolingual_interest_area,8.11,2913,8,80,Conditioned,Hindi,2,1
richa,80,3632,4,.,7.86,3155,8,80,Conditioned,Hindi,.,.
richa,80,4396,5,.,6.66,3658,8,80,Conditioned,Hindi,.,.
richa,80,4728,6,monolingual_interest_area,4.32,4454,8,80,Conditioned,Hindi,2,1
richa,80,5358,7,.,8.09,5070,8,80,Conditioned,Hindi,.,.
richa,80,5549,8,.,5.67,5443,8,80,Conditioned,Hindi,.,.
richa,81,2911,1,monolingual_interest_area,2.21,2437,11,81,Baseline,Hindi,7,1
richa,81,3119,2,bilingual_interest_area,0.61,2998,11,81,Baseline,Hindi,3,2
richa,81,3393,3,bilingual_interest_area,5.25,3159,11,81,Baseline,Hindi,3,2
richa,81,3737,4,bilingual_interest_area,2.85,3423,11,81,Baseline,Hindi,3,2
richa,81,3927,5,.,7.51,3789,11,81,Baseline,Hindi,.,.
richa,81,4225,6,monolingual_interest_area,2.61,3970,11,81,Baseline,Hindi,7,1
richa,81,4464,7,monolingual_interest_area,3.19,4265,11,81,Baseline,Hindi,7,1
richa,81,4832,8,monolingual_interest_area,2.33,4556,11,81,Baseline,Hindi,7,1
richa,81,5173,9,monolingual_interest_area,3.49,4868,11,81,Baseline,Hindi,7,1
richa,81,5404,10,monolingual_interest_area,4.47,5194,11,81,Baseline,Hindi,7,1
richa,81,5548,11,monolingual_interest_area,4.46,5415,11,81,Baseline,Hindi,7,1
richa,82,2474,1,bilingual_interest_area,4.08,2438,8,82,Baseline,Hindi,2,2
richa,82,2800,2,bilingual_interest_area,4.46,2532,8,82,Baseline,Hindi,2,2
richa,82,3429,3,.,8.3,2843,8,82,Baseline,Hindi,.,.
richa,82,3775,4,.,7.59,3448,8,82,Baseline,Hindi,.,.
richa,82,4062,5,.,6.56,3805,8,82,Baseline,Hindi,.,.
richa,82,4446,6,.,6.45,4099,8,82,Baseline,Hindi,.,.
richa,82,4961,7,.,7.94,4470,8,82,Baseline,Hindi,.,.
richa,82,5550,8,monolingual_interest_area,2.97,5014,8,82,Baseline,Hindi,1,1
richa,83,2921,1,bilingual_interest_area,4.09,2437,3,83,Baseline,Hindi,2,2
richa,83,5098,2,monolingual_interest_area,1.16,3065,3,83,Baseline,Hindi,1,1
richa,83,5549,3,bilingual_interest_area,1.73,5176,3,83,Baseline,Hindi,2,2
richa,84,2460,1,bilingual_interest_area,3.96,2437,5,84,Conditioned,Hindi,2,2
richa,84,2649,2,monolingual_interest_area,4.41,2536,5,84,Conditioned,Hindi,2,1
richa,84,2815,3,monolingual_interest_area,4.17,2688,5,84,Conditioned,Hindi,2,1
richa,84,3154,4,bilingual_interest_area,7.12,2897,5,84,Conditioned,Hindi,2,2
richa,84,5549,5,.,6.78,3208,5,84,Conditioned,Hindi,.,.
richa,85,2524,1,monolingual_interest_area,4.9,2438,10,85,Conditioned,Hindi,3,1
richa,85,2952,2,monolingual_interest_area,4.15,2555,10,85,Conditioned,Hindi,3,1
richa,85,3348,3,monolingual_interest_area,1.73,3093,10,85,Conditioned,Hindi,3,1
richa,85,3870,4,bilingual_interest_area,4.27,3583,10,85,Conditioned,Hindi,3,2
richa,85,4328,5,bilingual_interest_area,4.91,3897,10,85,Conditioned,Hindi,3,2
richa,85,4525,6,bilingual_interest_area,5.98,4373,10,85,Conditioned,Hindi,3,2
richa,85,4733,7,.,8.61,4565,10,85,Conditioned,Hindi,.,.
richa,85,5003,8,.,7.29,4755,10,85,Conditioned,Hindi,.,.
richa,85,5214,9,.,7.12,5024,10,85,Conditioned,Hindi,.,.
richa,85,5550,10,.,7.7,5240,10,85,Conditioned,Hindi,.,.
richa,86,2630,1,bilingual_interest_area,3.7,2438,8,86,Conditioned,Hindi,2,2
richa,86,2813,2,bilingual_interest_area,3.27,2647,8,86,Conditioned,Hindi,2,2
richa,86,3039,3,monolingual_interest_area,4.59,2887,8,86,Conditioned,Hindi,1,1
richa,86,4314,4,.,8.05,3075,8,86,Conditioned,Hindi,.,.
richa,86,4632,5,.,6.57,4344,8,86,Conditioned,Hindi,.,.
richa,86,5017,6,.,8.25,4652,8,86,Conditioned,Hindi,.,.
richa,86,5487,7,.,6.82,5035,8,86,Conditioned,Hindi,.,.
richa,86,5549,8,.,7.66,5515,8,86,Conditioned,Hindi,.,.
richa,87,2931,1,bilingual_interest_area,0.99,2438,9,87,Baseline,Hindi,1,2
richa,87,3079,2,monolingual_interest_area,1.52,3024,9,87,Baseline,Hindi,2,1
richa,87,3844,3,.,6.05,3131,9,87,Baseline,Hindi,.,.
richa,87,4253,4,.,7.39,3867,9,87,Baseline,Hindi,.,.
richa,87,4610,5,.,6.58,4273,9,87,Baseline,Hindi,.,.
richa,87,4801,6,.,8.19,4636,9,87,Baseline,Hindi,.,.
richa,87,5046,7,.,6.46,4824,9,87,Baseline,Hindi,.,.
richa,87,5309,8,monolingual_interest_area,5.28,5070,9,87,Baseline,Hindi,2,1
richa,87,5550,9,.,6.85,5334,9,87,Baseline,Hindi,.,.
richa,88,2584,1,bilingual_interest_area,3.74,2438,9,88,Conditioned,Hindi,1,2
richa,88,3030,2,.,6.5,2614,9,88,Conditioned,Hindi,.,.
richa,88,3588,3,.,8.01,3055,9,88,Conditioned,Hindi,.,.
richa,88,3885,4,.,7.51,3610,9,88,Conditioned,Hindi,.,.
richa,88,4125,5,.,7.98,3906,9,88,Conditioned,Hindi,.,.
richa,88,4351,6,.,7.22,4148,9,88,Conditioned,Hindi,.,.
richa,88,4562,7,.,7.86,4376,9,88,Conditioned,Hindi,.,.
richa,88,4990,8,.,7.33,4588,9,88,Conditioned,Hindi,.,.
richa,88,5550,9,.,8.04,5004,9,88,Conditioned,Hindi,.,.
richa,89,2466,1,bilingual_interest_area,3.42,2436,10,89,Baseline,Hindi,3,2
richa,89,2710,2,bilingual_interest_area,1.14,2517,10,89,Baseline,Hindi,3,2
richa,89,2912,3,.,7.26,2761,10,89,Baseline,Hindi,.,.
richa,89,3137,4,bilingual_interest_area,5.35,2940,10,89,Baseline,Hindi,3,2
richa,89,3401,5,.,8.24,3169,10,89,Baseline,Hindi,.,.
richa,89,4112,6,.,7.46,3605,10,89,Baseline,Hindi,.,.
richa,89,4372,7,.,7.53,4137,10,89,Baseline,Hindi,.,.
richa,89,5056,8,.,8.38,4393,10,89,Baseline,Hindi,.,.
richa,89,5330,9,.,7.72,5066,10,89,Baseline,Hindi,.,.
richa,89,5549,10,.,7.75,5354,10,89,Baseline,Hindi,.,.
richa,90,2814,1,bilingual_interest_area,3.47,2437,10,90,Conditioned,Hindi,7,2
richa,90,3000,2,bilingual_interest_area,4.12,2869,10,90,Conditioned,Hindi,7,2
richa,90,3286,3,bilingual_interest_area,0.82,3047,10,90,Conditioned,Hindi,7,2
richa,90,3522,4,bilingual_interest_area,0.78,3303,10,90,Conditioned,Hindi,7,2
richa,90,3811,5,bilingual_interest_area,4.02,3567,10,90,Conditioned,Hindi,7,2
richa,90,4063,6,.,7.5,3859,10,90,Conditioned,Hindi,.,.
richa,90,4305,7,bilingual_interest_area,3.92,4107,10,90,Conditioned,Hindi,7,2
richa,90,4602,8,bilingual_interest_area,3.02,4355,10,90,Conditioned,Hindi,7,2
richa,90,4808,9,.,7.42,4646,10,90,Conditioned,Hindi,.,.
richa,90,5549,10,.,8.9,4831,10,90,Conditioned,Hindi,.,.
richa,91,2737,1,bilingual_interest_area,3.6,2437,4,91,Conditioned,Hindi,1,2
richa,91,3085,2,.,7.66,2793,4,91,Conditioned,Hindi,.,.
richa,91,4184,3,.,7.33,3099,4,91,Conditioned,Hindi,.,.
richa,91,5549,4,.,7.83,4205,4,91,Conditioned,Hindi,.,.
richa,92,2612,1,bilingual_interest_area,3.43,2438,6,92,Baseline,Hindi,4,2
richa,92,2806,2,bilingual_interest_area,3.09,2636,6,92,Baseline,Hindi,4,2
richa,92,3135,3,.,7.16,2866,6,92,Baseline,Hindi,.,.
richa,92,4825,4,.,7.52,3360,6,92,Baseline,Hindi,.,.
richa,92,5450,5,bilingual_interest_area,1.77,5087,6,92,Baseline,Hindi,4,2
richa,92,5550,6,bilingual_interest_area,2.46,5476,6,92,Baseline,Hindi,4,2
richa,93,2531,1,monolingual_interest_area,3.72,2437,11,93,Baseline,Hindi,3,1
richa,93,2831,2,bilingual_interest_area,4,2615,11,93,Baseline,Hindi,2,2
richa,93,2999,3,.,7.49,2879,11,93,Baseline,Hindi,.,.
richa,93,3228,4,.,8.02,3016,11,93,Baseline,Hindi,.,.
richa,93,3423,5,bilingual_interest_area,3.97,3273,11,93,Baseline,Hindi,2,2
richa,93,3627,6,.,7.31,3495,11,93,Baseline,Hindi,.,.
richa,93,3824,7,.,9.64,3652,11,93,Baseline,Hindi,.,.
richa,93,4125,8,.,10.99,3851,11,93,Baseline,Hindi,.,.
richa,93,4613,9,.,7.86,4199,11,93,Baseline,Hindi,.,.
richa,93,5050,10,monolingual_interest_area,3.82,4666,11,93,Baseline,Hindi,3,1
richa,93,5549,11,monolingual_interest_area,4.5,5074,11,93,Baseline,Hindi,3,1
richa,94,2585,1,monolingual_interest_area,2.18,2437,11,94,Baseline,Hindi,6,1
richa,94,2845,2,monolingual_interest_area,2.85,2613,11,94,Baseline,Hindi,6,1
richa,94,2993,3,.,7.1,2918,11,94,Baseline,Hindi,.,.
richa,94,3416,4,bilingual_interest_area,4.75,3050,11,94,Baseline,Hindi,1,2
richa,94,3751,5,.,7.5,3456,11,94,Baseline,Hindi,.,.
richa,94,4059,6,monolingual_interest_area,2.62,3795,11,94,Baseline,Hindi,6,1
richa,94,4517,7,monolingual_interest_area,4.61,4085,11,94,Baseline,Hindi,6,1
richa,94,4865,8,monolingual_interest_area,4.33,4535,11,94,Baseline,Hindi,6,1
richa,94,5193,9,monolingual_interest_area,4.6,4876,11,94,Baseline,Hindi,6,1
richa,94,5433,10,.,7.76,5254,11,94,Baseline,Hindi,.,.
richa,94,5549,11,.,5.88,5466,11,94,Baseline,Hindi,.,.
richa,95,2734,1,monolingual_interest_area,4,2448,11,95,Baseline,Hindi,1,1
richa,95,2975,2,.,5.61,2821,11,95,Baseline,Hindi,.,.
richa,95,3291,3,bilingual_interest_area,1.64,3024,11,95,Baseline,Hindi,5,2
richa,95,3623,4,.,6.26,3332,11,95,Baseline,Hindi,.,.
richa,95,3903,5,.,7.48,3654,11,95,Baseline,Hindi,.,.
richa,95,4152,6,bilingual_interest_area,5.24,3937,11,95,Baseline,Hindi,5,2
richa,95,4666,7,bilingual_interest_area,2.62,4185,11,95,Baseline,Hindi,5,2
richa,95,4860,8,bilingual_interest_area,1.46,4710,11,95,Baseline,Hindi,5,2
richa,95,5134,9,bilingual_interest_area,5.41,4895,11,95,Baseline,Hindi,5,2
richa,95,5456,10,.,7.78,5162,11,95,Baseline,Hindi,.,.
richa,95,5549,11,.,7.58,5527,11,95,Baseline,Hindi,.,.
richa,96,2737,1,monolingual_interest_area,3.78,2437,5,96,Conditioned,Hindi,2,1
richa,96,3282,2,bilingual_interest_area,4.35,2828,5,96,Conditioned,Hindi,1,2
richa,96,4942,3,.,7.32,3318,5,96,Conditioned,Hindi,.,.
richa,96,5451,4,monolingual_interest_area,2.4,4988,5,96,Conditioned,Hindi,2,1
richa,96,5550,5,.,7.09,5500,5,96,Conditioned,Hindi,.,.
richa,97,2705,1,bilingual_interest_area,2.9,2437,6,97,Baseline,Hindi,1,2
richa,97,2940,2,.,6.52,2766,6,97,Baseline,Hindi,.,.
richa,97,3871,3,.,7.84,2972,6,97,Baseline,Hindi,.,.
richa,97,4999,4,.,7.1,3882,6,97,Baseline,Hindi,.,.
richa,97,5201,5,monolingual_interest_area,4.78,5049,6,97,Baseline,Hindi,1,1
richa,97,5548,6,.,7.84,5238,6,97,Baseline,Hindi,.,.
richa,98,2597,1,.,6.71,2437,10,98,Conditioned,Hindi,.,.
richa,98,2878,2,monolingual_interest_area,5.45,2619,10,98,Conditioned,Hindi,1,1
richa,98,3390,3,.,6.28,2897,10,98,Conditioned,Hindi,.,.
richa,98,3575,4,.,7.34,3407,10,98,Conditioned,Hindi,.,.
richa,98,3851,5,.,6.55,3598,10,98,Conditioned,Hindi,.,.
richa,98,4065,6,.,7.48,3872,10,98,Conditioned,Hindi,.,.
richa,98,4503,7,.,6.58,4086,10,98,Conditioned,Hindi,.,.
richa,98,4758,8,.,7.95,4529,10,98,Conditioned,Hindi,.,.
richa,98,5295,9,.,6.76,4782,10,98,Conditioned,Hindi,.,.
richa,98,5549,10,bilingual_interest_area,4.9,5493,10,98,Conditioned,Hindi,1,2
richa,99,2702,1,.,7.81,2436,6,99,Conditioned,Hindi,.,.
richa,99,3056,2,.,7.85,2742,6,99,Conditioned,Hindi,.,.
richa,99,3595,3,.,7.67,3067,6,99,Conditioned,Hindi,.,.
richa,99,4961,4,.,8.13,3873,6,99,Conditioned,Hindi,.,.
richa,99,5061,5,bilingual_interest_area,5.91,4991,6,99,Conditioned,Hindi,1,2
richa,99,5549,6,.,8.28,5294,6,99,Conditioned,Hindi,.,.
richa,100,2554,1,monolingual_interest_area,2.24,2451,7,100,Conditioned,Hindi,1,1
richa,100,2888,2,bilingual_interest_area,4.43,2632,7,100,Conditioned,Hindi,2,2
richa,100,3143,3,.,7.96,2925,7,100,Conditioned,Hindi,.,.
richa,100,3319,4,bilingual_interest_area,2.43,3193,7,100,Conditioned,Hindi,2,2
richa,100,3530,5,.,7.95,3375,7,100,Conditioned,Hindi,.,.
richa,100,5339,6,.,7.24,4238,7,100,Conditioned,Hindi,.,.
richa,100,5563,7,.,6.91,5365,7,100,Conditioned,Hindi,.,.
richa,101,2652,1,.,7.09,2437,10,101,Baseline,Hindi,.,.
richa,101,2733,2,monolingual_interest_area,7.61,2706,10,101,Baseline,Hindi,3,1
richa,101,3216,3,monolingual_interest_area,5.19,2763,10,101,Baseline,Hindi,3,1
richa,101,3561,4,.,7.54,3255,10,101,Baseline,Hindi,.,.
richa,101,3913,5,monolingual_interest_area,3.5,3754,10,101,Baseline,Hindi,3,1
richa,101,4144,6,.,8.32,3957,10,101,Baseline,Hindi,.,.
richa,101,4468,7,.,8.03,4332,10,101,Baseline,Hindi,.,.
richa,101,5205,8,.,7.06,4514,10,101,Baseline,Hindi,.,.
richa,101,5447,9,.,6.32,5223,10,101,Baseline,Hindi,.,.
richa,101,5549,10,.,7.45,5471,10,101,Baseline,Hindi,.,.
richa,102,2808,1,bilingual_interest_area,3.26,2437,6,102,Conditioned,Hindi,1,2
richa,102,3024,2,.,7.07,2880,6,102,Conditioned,Hindi,.,.
richa,102,3303,3,.,7.95,3055,6,102,Conditioned,Hindi,.,.
richa,102,3998,4,.,7.04,3324,6,102,Conditioned,Hindi,.,.
richa,102,4310,5,.,6.05,4016,6,102,Conditioned,Hindi,.,.
richa,102,5525,6,.,7.24,4335,6,102,Conditioned,Hindi,.,.
richa,103,2865,1,bilingual_interest_area,2.79,2437,8,103,Baseline,Hindi,2,2
richa,103,3097,2,monolingual_interest_area,5.47,2966,8,103,Baseline,Hindi,2,1
richa,103,3434,3,.,10.46,3170,8,103,Baseline,Hindi,.,.
richa,103,3782,4,monolingual_interest_area,1.97,3493,8,103,Baseline,Hindi,2,1
richa,103,4561,5,bilingual_interest_area,1.85,3857,8,103,Baseline,Hindi,2,2
richa,103,4876,6,.,7.99,4616,8,103,Baseline,Hindi,.,.
richa,103,5324,7,.,6.9,5062,8,103,Baseline,Hindi,.,.
richa,103,5549,8,.,5.81,5360,8,103,Baseline,Hindi,.,.
richa,104,2507,1,monolingual_interest_area,3.6,2437,9,104,Conditioned,English,2,1
richa,104,2795,2,bilingual_interest_area,3.18,2580,9,104,Conditioned,English,5,2
richa,104,3190,3,monolingual_interest_area,4.76,2870,9,104,Conditioned,English,2,1
richa,104,3563,4,.,7.19,3216,9,104,Conditioned,English,.,.
richa,104,3819,5,.,6.36,3582,9,104,Conditioned,English,.,.
richa,104,4165,6,bilingual_interest_area,2.82,3888,9,104,Conditioned,English,5,2
richa,104,5145,7,bilingual_interest_area,5.01,4196,9,104,Conditioned,English,5,2
richa,104,5426,8,bilingual_interest_area,3.68,5185,9,104,Conditioned,English,5,2
richa,104,5549,9,bilingual_interest_area,3.71,5462,9,104,Conditioned,English,5,2
richa,105,2577,1,bilingual_interest_area,3.91,2438,8,105,Baseline,Hindi,4,2
richa,105,2813,2,bilingual_interest_area,6.69,2610,8,105,Baseline,Hindi,4,2
richa,105,2978,3,bilingual_interest_area,6.56,2860,8,105,Baseline,Hindi,4,2
richa,105,3323,4,.,6.65,3005,8,105,Baseline,Hindi,.,.
richa,105,4083,5,.,7.22,3359,8,105,Baseline,Hindi,.,.
richa,105,4978,6,.,7.66,4114,8,105,Baseline,Hindi,.,.
richa,105,5336,7,.,6.99,5007,8,105,Baseline,Hindi,.,.
richa,105,5541,8,bilingual_interest_area,3.38,5389,8,105,Baseline,Hindi,4,2
richa,106,2849,1,bilingual_interest_area,3.89,2437,8,106,Baseline,Hindi,1,2
richa,106,3310,2,monolingual_interest_area,2.23,3011,8,106,Baseline,Hindi,2,1
richa,106,4296,3,.,7.67,3355,8,106,Baseline,Hindi,.,.
richa,106,4551,4,monolingual_interest_area,5.33,4330,8,106,Baseline,Hindi,2,1
richa,106,4806,5,.,7.45,4592,8,106,Baseline,Hindi,.,.
richa,106,5137,6,.,8.79,4826,8,106,Baseline,Hindi,.,.
richa,106,5509,7,.,7.02,5164,8,106,Baseline,Hindi,.,.
richa,106,5548,8,.,8.3,5535,8,106,Baseline,Hindi,.,.
richa,107,2474,1,.,7.93,2438,3,107,Conditioned,English,.,.
richa,107,2861,2,monolingual_interest_area,5.03,2538,3,107,Conditioned,English,2,1
richa,107,5549,3,monolingual_interest_area,2.72,2899,3,107,Conditioned,English,2,1
richa,108,2449,1,bilingual_interest_area,3.91,2437,4,108,Baseline,Hindi,1,2
richa,108,2733,2,monolingual_interest_area,4.11,2519,4,108,Baseline,Hindi,1,1
richa,108,3070,3,.,8.34,2926,4,108,Baseline,Hindi,.,.
richa,108,5549,4,.,7.23,3115,4,108,Baseline,Hindi,.,.
richa,109,2918,1,.,7.95,2437,5,109,Baseline,English,.,.
richa,109,3077,2,.,6.14,2951,5,109,Baseline,English,.,.
richa,109,3171,3,.,6.18,3125,5,109,Baseline,English,.,.
richa,109,4210,4,bilingual_interest_area,2.27,3310,5,109,Baseline,English,1,2
richa,109,5550,5,.,6.82,4489,5,109,Baseline,English,.,.
richa,110,2467,1,monolingual_interest_area,1.55,2437,7,110,Baseline,Hindi,2,1
richa,110,2874,2,monolingual_interest_area,3.79,2597,7,110,Baseline,Hindi,2,1
richa,110,3170,3,.,7.54,2924,7,110,Baseline,Hindi,.,.
richa,110,3561,4,.,7.58,3413,7,110,Baseline,Hindi,.,.
richa,110,4491,5,.,7.19,3813,7,110,Baseline,Hindi,.,.
richa,110,4862,6,.,6.52,4528,7,110,Baseline,Hindi,.,.
richa,110,5549,7,.,7.45,4900,7,110,Baseline,Hindi,.,.
richa,111,2713,1,monolingual_interest_area,3.94,2436,9,111,Conditioned,Hindi,5,1
richa,111,2909,2,monolingual_interest_area,4.2,2758,9,111,Conditioned,Hindi,5,1
richa,111,3129,3,.,8.11,2949,9,111,Conditioned,Hindi,.,.
richa,111,3389,4,monolingual_interest_area,4.4,3204,9,111,Conditioned,Hindi,5,1
richa,111,4241,5,monolingual_interest_area,4.11,3424,9,111,Conditioned,Hindi,5,1
richa,111,4460,6,.,6.82,4322,9,111,Conditioned,Hindi,.,.
richa,111,4695,7,monolingual_interest_area,5.01,4497,9,111,Conditioned,Hindi,5,1
richa,111,5358,8,.,7.09,4720,9,111,Conditioned,Hindi,.,.
richa,111,5549,9,.,7.77,5389,9,111,Conditioned,Hindi,.,.
