RECORDING_SESSION_LABEL,CURRENT_FIX_NEAREST_INTEREST_AREA,CURRENT_FIX_DURATION,CURRENT_FIX_INTEREST_AREA_DWELL_TIME,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL,TRIAL_FIXATION_TOTAL,TRIAL_LABEL,bilingual_location,condition,expt_type,spoken_language,trial_type,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE
irtisha,2,49,.,.,.,.,6.03,bilingual_interest_area,10,Trial: 118,2,Baseline,Main,English,Expt,6.03
irtisha,2,529,.,.,.,.,7.42,bilingual_interest_area,10,Trial: 118,2,Baseline,Main,English,Expt,7.42
irtisha,2,416,1754,6,2,bilingual_interest_area,4.96,bilingual_interest_area,10,Trial: 118,2,Baseline,Main,English,Expt,4.96
irtisha,2,158,1754,6,2,bilingual_interest_area,2.24,bilingual_interest_area,10,Trial: 118,2,Baseline,Main,English,Expt,2.24
irtisha,2,120,1754,6,2,bilingual_interest_area,4.73,bilingual_interest_area,10,Trial: 118,2,Baseline,Main,English,Expt,4.73
irtisha,2,324,.,.,.,.,7.92,bilingual_interest_area,10,Trial: 118,2,Baseline,Main,English,Expt,7.92
irtisha,2,492,1754,6,2,bilingual_interest_area,4.99,bilingual_interest_area,10,Trial: 118,2,Baseline,Main,English,Expt,4.99
irtisha,2,347,1754,6,2,bilingual_interest_area,3.95,bilingual_interest_area,10,Trial: 118,2,Baseline,Main,English,Expt,3.95
irtisha,2,221,1754,6,2,bilingual_interest_area,5.63,bilingual_interest_area,10,Trial: 118,2,Baseline,Main,English,Expt,5.63
irtisha,2,11,.,.,.,.,7.98,bilingual_interest_area,10,Trial: 118,2,Baseline,Main,English,Expt,7.98
irtisha,1,57,.,.,.,.,7.7,monolingual_interest_area,15,Trial: 119,2,Baseline,Main,English,Expt,7.7
irtisha,1,58,.,.,.,.,7.86,monolingual_interest_area,15,Trial: 119,2,Baseline,Main,English,Expt,7.86
irtisha,1,40,.,.,.,.,7.77,monolingual_interest_area,15,Trial: 119,2,Baseline,Main,English,Expt,7.77
irtisha,1,55,.,.,.,.,7.83,monolingual_interest_area,15,Trial: 119,2,Baseline,Main,English,Expt,7.83
irtisha,1,203,.,.,.,.,8.14,monolingual_interest_area,15,Trial: 119,2,Baseline,Main,English,Expt,8.14
irtisha,2,176,1053,10,2,bilingual_interest_area,3.63,bilingual_interest_area,15,Trial: 119,2,Baseline,Main,English,Expt,3.63
irtisha,2,150,1053,10,2,bilingual_interest_area,1.46,bilingual_interest_area,15,Trial: 119,2,Baseline,Main,English,Expt,1.46
irtisha,2,41,1053,10,2,bilingual_interest_area,4.74,bilingual_interest_area,15,Trial: 119,2,Baseline,Main,English,Expt,4.74
irtisha,2,27,1053,10,2,bilingual_interest_area,4.79,bilingual_interest_area,15,Trial: 119,2,Baseline,Main,English,Expt,4.79
irtisha,2,111,1053,10,2,bilingual_interest_area,1.99,bilingual_interest_area,15,Trial: 119,2,Baseline,Main,English,Expt,1.99
irtisha,2,72,1053,10,2,bilingual_interest_area,5.59,bilingual_interest_area,15,Trial: 119,2,Baseline,Main,English,Expt,5.59
irtisha,2,47,1053,10,2,bilingual_interest_area,5.38,bilingual_interest_area,15,Trial: 119,2,Baseline,Main,English,Expt,5.38
irtisha,2,232,1053,10,2,bilingual_interest_area,2.58,bilingual_interest_area,15,Trial: 119,2,Baseline,Main,English,Expt,2.58
irtisha,2,170,1053,10,2,bilingual_interest_area,4.19,bilingual_interest_area,15,Trial: 119,2,Baseline,Main,English,Expt,4.19
irtisha,2,27,1053,10,2,bilingual_interest_area,4.14,bilingual_interest_area,15,Trial: 119,2,Baseline,Main,English,Expt,4.14
irtisha,2,67,787,9,2,bilingual_interest_area,2.13,bilingual_interest_area,16,Trial: 120,2,Baseline,Main,English,Expt,2.13
irtisha,2,21,787,9,2,bilingual_interest_area,2.17,bilingual_interest_area,16,Trial: 120,2,Baseline,Main,English,Expt,2.17
irtisha,1,44,.,.,.,.,8.27,monolingual_interest_area,16,Trial: 120,2,Baseline,Main,English,Expt,8.27
irtisha,2,164,.,.,.,.,7.92,bilingual_interest_area,16,Trial: 120,2,Baseline,Main,English,Expt,7.92
irtisha,2,83,.,.,.,.,8.13,bilingual_interest_area,16,Trial: 120,2,Baseline,Main,English,Expt,8.13
irtisha,2,116,787,9,2,bilingual_interest_area,3.38,bilingual_interest_area,16,Trial: 120,2,Baseline,Main,English,Expt,3.38
irtisha,2,136,.,.,.,.,7.27,bilingual_interest_area,16,Trial: 120,2,Baseline,Main,English,Expt,7.27
irtisha,2,44,787,9,2,bilingual_interest_area,2.46,bilingual_interest_area,16,Trial: 120,2,Baseline,Main,English,Expt,2.46
irtisha,2,55,787,9,2,bilingual_interest_area,2.37,bilingual_interest_area,16,Trial: 120,2,Baseline,Main,English,Expt,2.37
irtisha,2,22,787,9,2,bilingual_interest_area,2.31,bilingual_interest_area,16,Trial: 120,2,Baseline,Main,English,Expt,2.31
irtisha,2,54,.,.,.,.,6.69,bilingual_interest_area,16,Trial: 120,2,Baseline,Main,English,Expt,6.69
irtisha,2,113,.,.,.,.,6.44,bilingual_interest_area,16,Trial: 120,2,Baseline,Main,English,Expt,6.44
irtisha,2,66,.,.,.,.,5.65,bilingual_interest_area,16,Trial: 120,2,Baseline,Main,English,Expt,5.65
irtisha,2,147,787,9,2,bilingual_interest_area,5.39,bilingual_interest_area,16,Trial: 120,2,Baseline,Main,English,Expt,5.39
irtisha,2,170,787,9,2,bilingual_interest_area,5.36,bilingual_interest_area,16,Trial: 120,2,Baseline,Main,English,Expt,5.36
irtisha,2,145,787,9,2,bilingual_interest_area,4.21,bilingual_interest_area,16,Trial: 120,2,Baseline,Main,English,Expt,4.21
irtisha,1,41,1159,10,1,monolingual_interest_area,3.55,monolingual_interest_area,18,Trial: 121,1,Conditioned,Main,English,Expt,3.55
irtisha,2,49,.,.,.,.,6.67,bilingual_interest_area,18,Trial: 121,1,Conditioned,Main,English,Expt,6.67
irtisha,2,39,.,.,.,.,6.72,bilingual_interest_area,18,Trial: 121,1,Conditioned,Main,English,Expt,6.72
irtisha,1,46,1159,10,1,monolingual_interest_area,4.92,monolingual_interest_area,18,Trial: 121,1,Conditioned,Main,English,Expt,4.92
irtisha,1,56,1159,10,1,monolingual_interest_area,5.18,monolingual_interest_area,18,Trial: 121,1,Conditioned,Main,English,Expt,5.18
irtisha,1,25,1159,10,1,monolingual_interest_area,5.1,monolingual_interest_area,18,Trial: 121,1,Conditioned,Main,English,Expt,5.1
irtisha,1,39,1159,10,1,monolingual_interest_area,5.11,monolingual_interest_area,18,Trial: 121,1,Conditioned,Main,English,Expt,5.11
irtisha,1,250,1159,10,1,monolingual_interest_area,3.1,monolingual_interest_area,18,Trial: 121,1,Conditioned,Main,English,Expt,3.1
irtisha,1,32,.,.,.,.,6.16,monolingual_interest_area,18,Trial: 121,1,Conditioned,Main,English,Expt,6.16
irtisha,1,29,1159,10,1,monolingual_interest_area,5.88,monolingual_interest_area,18,Trial: 121,1,Conditioned,Main,English,Expt,5.88
irtisha,1,105,1159,10,1,monolingual_interest_area,6.11,monolingual_interest_area,18,Trial: 121,1,Conditioned,Main,English,Expt,6.11
irtisha,2,72,.,.,.,.,7.33,bilingual_interest_area,18,Trial: 121,1,Conditioned,Main,English,Expt,7.33
irtisha,2,73,.,.,.,.,7.43,bilingual_interest_area,18,Trial: 121,1,Conditioned,Main,English,Expt,7.43
irtisha,2,26,.,.,.,.,7.54,bilingual_interest_area,18,Trial: 121,1,Conditioned,Main,English,Expt,7.54
irtisha,1,312,1159,10,1,monolingual_interest_area,3.82,monolingual_interest_area,18,Trial: 121,1,Conditioned,Main,English,Expt,3.82
irtisha,1,256,1159,10,1,monolingual_interest_area,5.57,monolingual_interest_area,18,Trial: 121,1,Conditioned,Main,English,Expt,5.57
irtisha,1,108,.,.,.,.,7.03,monolingual_interest_area,18,Trial: 121,1,Conditioned,Main,English,Expt,7.03
irtisha,1,79,.,.,.,.,6.71,monolingual_interest_area,18,Trial: 121,1,Conditioned,Main,English,Expt,6.71
irtisha,2,154,375,3,2,bilingual_interest_area,4.96,bilingual_interest_area,17,Trial: 122,1,Baseline,Main,English,Expt,4.96
irtisha,2,132,375,3,2,bilingual_interest_area,4.9,bilingual_interest_area,17,Trial: 122,1,Baseline,Main,English,Expt,4.9
irtisha,2,89,375,3,2,bilingual_interest_area,4.85,bilingual_interest_area,17,Trial: 122,1,Baseline,Main,English,Expt,4.85
irtisha,1,42,.,.,.,.,7.51,monolingual_interest_area,17,Trial: 122,1,Baseline,Main,English,Expt,7.51
irtisha,1,21,.,.,.,.,7.73,monolingual_interest_area,17,Trial: 122,1,Baseline,Main,English,Expt,7.73
irtisha,1,79,.,.,.,.,7.86,monolingual_interest_area,17,Trial: 122,1,Baseline,Main,English,Expt,7.86
irtisha,1,24,.,.,.,.,7.7,monolingual_interest_area,17,Trial: 122,1,Baseline,Main,English,Expt,7.7
irtisha,1,26,.,.,.,.,7.61,monolingual_interest_area,17,Trial: 122,1,Baseline,Main,English,Expt,7.61
irtisha,1,21,.,.,.,.,7.6,monolingual_interest_area,17,Trial: 122,1,Baseline,Main,English,Expt,7.6
irtisha,2,534,.,.,.,.,8.69,bilingual_interest_area,17,Trial: 122,1,Baseline,Main,English,Expt,8.69
irtisha,2,538,.,.,.,.,8.23,bilingual_interest_area,17,Trial: 122,1,Baseline,Main,English,Expt,8.23
irtisha,1,83,.,.,.,.,8.47,monolingual_interest_area,17,Trial: 122,1,Baseline,Main,English,Expt,8.47
irtisha,1,52,.,.,.,.,8.33,monolingual_interest_area,17,Trial: 122,1,Baseline,Main,English,Expt,8.33
irtisha,1,266,.,.,.,.,8.3,monolingual_interest_area,17,Trial: 122,1,Baseline,Main,English,Expt,8.3
irtisha,1,184,.,.,.,.,6.9,monolingual_interest_area,17,Trial: 122,1,Baseline,Main,English,Expt,6.9
irtisha,1,26,.,.,.,.,6.87,monolingual_interest_area,17,Trial: 122,1,Baseline,Main,English,Expt,6.87
irtisha,2,171,.,.,.,.,8.33,bilingual_interest_area,17,Trial: 122,1,Baseline,Main,English,Expt,8.33
irtisha,2,124,124,1,2,bilingual_interest_area,3.02,bilingual_interest_area,9,Trial: 123,1,Conditioned,Main,English,Expt,3.02
irtisha,1,209,548,2,1,monolingual_interest_area,0.67,monolingual_interest_area,9,Trial: 123,1,Conditioned,Main,English,Expt,0.67
irtisha,1,340,.,.,.,.,6.73,monolingual_interest_area,9,Trial: 123,1,Conditioned,Main,English,Expt,6.73
irtisha,1,339,548,2,1,monolingual_interest_area,1.8,monolingual_interest_area,9,Trial: 123,1,Conditioned,Main,English,Expt,1.8
irtisha,1,278,.,.,.,.,6.34,monolingual_interest_area,9,Trial: 123,1,Conditioned,Main,English,Expt,6.34
irtisha,1,319,.,.,.,.,6.15,monolingual_interest_area,9,Trial: 123,1,Conditioned,Main,English,Expt,6.15
irtisha,1,329,.,.,.,.,7.86,monolingual_interest_area,9,Trial: 123,1,Conditioned,Main,English,Expt,7.86
irtisha,2,373,.,.,.,.,8.12,bilingual_interest_area,9,Trial: 123,1,Conditioned,Main,English,Expt,8.12
irtisha,1,532,.,.,.,.,6.99,monolingual_interest_area,9,Trial: 123,1,Conditioned,Main,English,Expt,6.99
irtisha,1,40,1598,5,1,monolingual_interest_area,1.29,monolingual_interest_area,8,Trial: 124,1,Baseline,Main,English,Expt,1.29
irtisha,1,355,.,.,.,.,6.06,monolingual_interest_area,8,Trial: 124,1,Baseline,Main,English,Expt,6.06
irtisha,1,261,1598,5,1,monolingual_interest_area,1.63,monolingual_interest_area,8,Trial: 124,1,Baseline,Main,English,Expt,1.63
irtisha,1,228,1598,5,1,monolingual_interest_area,2.9,monolingual_interest_area,8,Trial: 124,1,Baseline,Main,English,Expt,2.9
irtisha,1,361,1598,5,1,monolingual_interest_area,3.17,monolingual_interest_area,8,Trial: 124,1,Baseline,Main,English,Expt,3.17
irtisha,2,578,.,.,.,.,7.81,bilingual_interest_area,8,Trial: 124,1,Baseline,Main,English,Expt,7.81
irtisha,1,708,1598,5,1,monolingual_interest_area,2.46,monolingual_interest_area,8,Trial: 124,1,Baseline,Main,English,Expt,2.46
irtisha,2,280,.,.,.,.,7.45,bilingual_interest_area,8,Trial: 124,1,Baseline,Main,English,Expt,7.45
irtisha,1,185,1276,6,1,monolingual_interest_area,1.42,monolingual_interest_area,9,Trial: 125,1,Conditioned,Main,English,Expt,1.42
irtisha,1,198,.,.,.,.,7.1,monolingual_interest_area,9,Trial: 125,1,Conditioned,Main,English,Expt,7.1
irtisha,1,554,.,.,.,.,6.47,monolingual_interest_area,9,Trial: 125,1,Conditioned,Main,English,Expt,6.47
irtisha,1,277,1276,6,1,monolingual_interest_area,2.9,monolingual_interest_area,9,Trial: 125,1,Conditioned,Main,English,Expt,2.9
irtisha,1,251,1276,6,1,monolingual_interest_area,4.75,monolingual_interest_area,9,Trial: 125,1,Conditioned,Main,English,Expt,4.75
irtisha,1,170,1276,6,1,monolingual_interest_area,6.38,monolingual_interest_area,9,Trial: 125,1,Conditioned,Main,English,Expt,6.38
irtisha,1,178,1276,6,1,monolingual_interest_area,4.21,monolingual_interest_area,9,Trial: 125,1,Conditioned,Main,English,Expt,4.21
irtisha,1,528,.,.,.,.,7.71,monolingual_interest_area,9,Trial: 125,1,Conditioned,Main,English,Expt,7.71
irtisha,1,215,1276,6,1,monolingual_interest_area,3.63,monolingual_interest_area,9,Trial: 125,1,Conditioned,Main,English,Expt,3.63
irtisha,2,165,1252,5,2,bilingual_interest_area,5.23,bilingual_interest_area,9,Trial: 126,2,Conditioned,Main,English,Expt,5.23
irtisha,1,235,.,.,.,.,8.13,monolingual_interest_area,9,Trial: 126,2,Conditioned,Main,English,Expt,8.13
irtisha,2,258,1252,5,2,bilingual_interest_area,5.31,bilingual_interest_area,9,Trial: 126,2,Conditioned,Main,English,Expt,5.31
irtisha,2,234,1252,5,2,bilingual_interest_area,2.33,bilingual_interest_area,9,Trial: 126,2,Conditioned,Main,English,Expt,2.33
irtisha,2,120,.,.,.,.,6.16,bilingual_interest_area,9,Trial: 126,2,Conditioned,Main,English,Expt,6.16
irtisha,2,372,.,.,.,.,6.45,bilingual_interest_area,9,Trial: 126,2,Conditioned,Main,English,Expt,6.45
irtisha,2,307,1252,5,2,bilingual_interest_area,2.33,bilingual_interest_area,9,Trial: 126,2,Conditioned,Main,English,Expt,2.33
irtisha,2,288,1252,5,2,bilingual_interest_area,5.6,bilingual_interest_area,9,Trial: 126,2,Conditioned,Main,English,Expt,5.6
irtisha,2,629,.,.,.,.,6.59,bilingual_interest_area,9,Trial: 126,2,Conditioned,Main,English,Expt,6.59
irtisha,1,444,.,.,.,.,6.18,monolingual_interest_area,8,Trial: 127,1,Baseline,Main,English,Expt,6.18
irtisha,1,380,.,.,.,.,7.51,monolingual_interest_area,8,Trial: 127,1,Baseline,Main,English,Expt,7.51
irtisha,1,411,1126,3,1,monolingual_interest_area,5.82,monolingual_interest_area,8,Trial: 127,1,Baseline,Main,English,Expt,5.82
irtisha,1,293,.,.,.,.,7.41,monolingual_interest_area,8,Trial: 127,1,Baseline,Main,English,Expt,7.41
irtisha,1,340,1126,3,1,monolingual_interest_area,5.73,monolingual_interest_area,8,Trial: 127,1,Baseline,Main,English,Expt,5.73
irtisha,1,294,.,.,.,.,7.99,monolingual_interest_area,8,Trial: 127,1,Baseline,Main,English,Expt,7.99
irtisha,1,375,1126,3,1,monolingual_interest_area,5.47,monolingual_interest_area,8,Trial: 127,1,Baseline,Main,English,Expt,5.47
irtisha,1,391,.,.,.,.,8.47,monolingual_interest_area,8,Trial: 127,1,Baseline,Main,English,Expt,8.47
irtisha,2,3,1557,6,2,bilingual_interest_area,2.01,bilingual_interest_area,8,Trial: 128,2,Conditioned,Main,English,Expt,2.01
irtisha,2,556,.,.,.,.,6.16,bilingual_interest_area,8,Trial: 128,2,Conditioned,Main,English,Expt,6.16
irtisha,2,311,1557,6,2,bilingual_interest_area,3.79,bilingual_interest_area,8,Trial: 128,2,Conditioned,Main,English,Expt,3.79
irtisha,2,197,1557,6,2,bilingual_interest_area,4.35,bilingual_interest_area,8,Trial: 128,2,Conditioned,Main,English,Expt,4.35
irtisha,2,556,1557,6,2,bilingual_interest_area,6.03,bilingual_interest_area,8,Trial: 128,2,Conditioned,Main,English,Expt,6.03
irtisha,2,851,.,.,.,.,6.74,bilingual_interest_area,8,Trial: 128,2,Conditioned,Main,English,Expt,6.74
irtisha,2,481,1557,6,2,bilingual_interest_area,5.66,bilingual_interest_area,8,Trial: 128,2,Conditioned,Main,English,Expt,5.66
irtisha,2,9,1557,6,2,bilingual_interest_area,5.41,bilingual_interest_area,8,Trial: 128,2,Conditioned,Main,English,Expt,5.41
irtisha,2,617,.,.,.,.,7.14,bilingual_interest_area,7,Trial: 129,2,Conditioned,Main,English,Expt,7.14
irtisha,2,433,798,2,2,bilingual_interest_area,6.36,bilingual_interest_area,7,Trial: 129,2,Conditioned,Main,English,Expt,6.36
irtisha,2,300,.,.,.,.,7.9,bilingual_interest_area,7,Trial: 129,2,Conditioned,Main,English,Expt,7.9
irtisha,2,233,.,.,.,.,6.38,bilingual_interest_area,7,Trial: 129,2,Conditioned,Main,English,Expt,6.38
irtisha,2,269,.,.,.,.,6.79,bilingual_interest_area,7,Trial: 129,2,Conditioned,Main,English,Expt,6.79
irtisha,2,365,798,2,2,bilingual_interest_area,4.97,bilingual_interest_area,7,Trial: 129,2,Conditioned,Main,English,Expt,4.97
irtisha,2,495,.,.,.,.,7.91,bilingual_interest_area,7,Trial: 129,2,Conditioned,Main,English,Expt,7.91
irtisha,2,354,524,2,2,bilingual_interest_area,7.02,bilingual_interest_area,7,Trial: 130,1,Conditioned,Main,English,Expt,7.02
irtisha,1,376,.,.,.,.,7.42,monolingual_interest_area,7,Trial: 130,1,Conditioned,Main,English,Expt,7.42
irtisha,2,170,524,2,2,bilingual_interest_area,5.38,bilingual_interest_area,7,Trial: 130,1,Conditioned,Main,English,Expt,5.38
irtisha,2,464,.,.,.,.,7.88,bilingual_interest_area,7,Trial: 130,1,Conditioned,Main,English,Expt,7.88
irtisha,2,454,.,.,.,.,8.58,bilingual_interest_area,7,Trial: 130,1,Conditioned,Main,English,Expt,8.58
irtisha,2,391,.,.,.,.,8.07,bilingual_interest_area,7,Trial: 130,1,Conditioned,Main,English,Expt,8.07
irtisha,1,712,.,.,.,.,8.51,monolingual_interest_area,7,Trial: 130,1,Conditioned,Main,English,Expt,8.51
irtisha,2,7,1795,5,2,bilingual_interest_area,0.89,bilingual_interest_area,8,Trial: 131,2,Baseline,Main,English,Expt,0.89
irtisha,2,393,1795,5,2,bilingual_interest_area,5.35,bilingual_interest_area,8,Trial: 131,2,Baseline,Main,English,Expt,5.35
irtisha,2,359,.,.,.,.,7.06,bilingual_interest_area,8,Trial: 131,2,Baseline,Main,English,Expt,7.06
irtisha,2,549,1795,5,2,bilingual_interest_area,4.34,bilingual_interest_area,8,Trial: 131,2,Baseline,Main,English,Expt,4.34
irtisha,2,133,1795,5,2,bilingual_interest_area,4.25,bilingual_interest_area,8,Trial: 131,2,Baseline,Main,English,Expt,4.25
irtisha,2,405,.,.,.,.,6.45,bilingual_interest_area,8,Trial: 131,2,Baseline,Main,English,Expt,6.45
irtisha,2,310,.,.,.,.,7.3,bilingual_interest_area,8,Trial: 131,2,Baseline,Main,English,Expt,7.3
irtisha,2,713,1795,5,2,bilingual_interest_area,4.49,bilingual_interest_area,8,Trial: 131,2,Baseline,Main,English,Expt,4.49
irtisha,2,393,768,3,2,bilingual_interest_area,1.89,bilingual_interest_area,7,Trial: 132,2,Baseline,Main,English,Expt,1.89
irtisha,2,498,.,.,.,.,7.39,bilingual_interest_area,7,Trial: 132,2,Baseline,Main,English,Expt,7.39
irtisha,2,58,768,3,2,bilingual_interest_area,5.78,bilingual_interest_area,7,Trial: 132,2,Baseline,Main,English,Expt,5.78
irtisha,2,317,768,3,2,bilingual_interest_area,5.76,bilingual_interest_area,7,Trial: 132,2,Baseline,Main,English,Expt,5.76
irtisha,2,546,.,.,.,.,8.35,bilingual_interest_area,7,Trial: 132,2,Baseline,Main,English,Expt,8.35
irtisha,1,406,.,.,.,.,8.37,monolingual_interest_area,7,Trial: 132,2,Baseline,Main,English,Expt,8.37
irtisha,2,197,.,.,.,.,6.85,bilingual_interest_area,7,Trial: 132,2,Baseline,Main,English,Expt,6.85
irtisha,1,22,1779,6,1,monolingual_interest_area,1.28,monolingual_interest_area,8,Trial: 133,1,Conditioned,Main,English,Expt,1.28
irtisha,1,303,1779,6,1,monolingual_interest_area,2.16,monolingual_interest_area,8,Trial: 133,1,Conditioned,Main,English,Expt,2.16
irtisha,1,509,1779,6,1,monolingual_interest_area,5,monolingual_interest_area,8,Trial: 133,1,Conditioned,Main,English,Expt,5
irtisha,1,392,.,.,.,.,7.71,monolingual_interest_area,8,Trial: 133,1,Conditioned,Main,English,Expt,7.71
irtisha,1,462,.,.,.,.,7.3,monolingual_interest_area,8,Trial: 133,1,Conditioned,Main,English,Expt,7.3
irtisha,1,431,1779,6,1,monolingual_interest_area,4.04,monolingual_interest_area,8,Trial: 133,1,Conditioned,Main,English,Expt,4.04
irtisha,1,224,1779,6,1,monolingual_interest_area,3.99,monolingual_interest_area,8,Trial: 133,1,Conditioned,Main,English,Expt,3.99
irtisha,1,290,1779,6,1,monolingual_interest_area,5.03,monolingual_interest_area,8,Trial: 133,1,Conditioned,Main,English,Expt,5.03
irtisha,2,389,1635,4,2,bilingual_interest_area,1.37,bilingual_interest_area,8,Trial: 134,2,Baseline,Main,English,Expt,1.37
irtisha,2,133,.,.,.,.,6.97,bilingual_interest_area,8,Trial: 134,2,Baseline,Main,English,Expt,6.97
irtisha,2,461,.,.,.,.,7.3,bilingual_interest_area,8,Trial: 134,2,Baseline,Main,English,Expt,7.3
irtisha,1,327,327,1,1,monolingual_interest_area,5.14,monolingual_interest_area,8,Trial: 134,2,Baseline,Main,English,Expt,5.14
irtisha,2,436,1635,4,2,bilingual_interest_area,5.48,bilingual_interest_area,8,Trial: 134,2,Baseline,Main,English,Expt,5.48
irtisha,2,518,1635,4,2,bilingual_interest_area,2.84,bilingual_interest_area,8,Trial: 134,2,Baseline,Main,English,Expt,2.84
irtisha,2,292,1635,4,2,bilingual_interest_area,6.08,bilingual_interest_area,8,Trial: 134,2,Baseline,Main,English,Expt,6.08
irtisha,2,76,.,.,.,.,7.09,bilingual_interest_area,8,Trial: 134,2,Baseline,Main,English,Expt,7.09
irtisha,2,386,1359,4,2,bilingual_interest_area,1,bilingual_interest_area,8,Trial: 135,2,Conditioned,Main,English,Expt,1
irtisha,2,505,.,.,.,.,6.01,bilingual_interest_area,8,Trial: 135,2,Conditioned,Main,English,Expt,6.01
irtisha,2,305,1359,4,2,bilingual_interest_area,1.9,bilingual_interest_area,8,Trial: 135,2,Conditioned,Main,English,Expt,1.9
irtisha,2,38,.,.,.,.,6.65,bilingual_interest_area,8,Trial: 135,2,Conditioned,Main,English,Expt,6.65
irtisha,2,352,.,.,.,.,6.4,bilingual_interest_area,8,Trial: 135,2,Conditioned,Main,English,Expt,6.4
irtisha,2,416,.,.,.,.,8.18,bilingual_interest_area,8,Trial: 135,2,Conditioned,Main,English,Expt,8.18
irtisha,2,379,1359,4,2,bilingual_interest_area,3.59,bilingual_interest_area,8,Trial: 135,2,Conditioned,Main,English,Expt,3.59
irtisha,2,289,1359,4,2,bilingual_interest_area,5.15,bilingual_interest_area,8,Trial: 135,2,Conditioned,Main,English,Expt,5.15
irtisha,2,362,1134,3,2,bilingual_interest_area,2.15,bilingual_interest_area,5,Trial: 136,2,Baseline,Main,English,Expt,2.15
irtisha,2,1435,.,.,.,.,7.8,bilingual_interest_area,5,Trial: 136,2,Baseline,Main,English,Expt,7.8
irtisha,2,366,1134,3,2,bilingual_interest_area,2.67,bilingual_interest_area,5,Trial: 136,2,Baseline,Main,English,Expt,2.67
irtisha,2,131,.,.,.,.,6.97,bilingual_interest_area,5,Trial: 136,2,Baseline,Main,English,Expt,6.97
irtisha,2,406,1134,3,2,bilingual_interest_area,5.72,bilingual_interest_area,5,Trial: 136,2,Baseline,Main,English,Expt,5.72
irtisha,1,438,.,.,.,.,6.73,monolingual_interest_area,5,Trial: 137,1,Conditioned,Main,English,Expt,6.73
irtisha,1,423,.,.,.,.,7.79,monolingual_interest_area,5,Trial: 137,1,Conditioned,Main,English,Expt,7.79
irtisha,1,1304,2165,3,1,monolingual_interest_area,6.11,monolingual_interest_area,5,Trial: 137,1,Conditioned,Main,English,Expt,6.11
irtisha,1,650,2165,3,1,monolingual_interest_area,5.01,monolingual_interest_area,5,Trial: 137,1,Conditioned,Main,English,Expt,5.01
irtisha,1,211,2165,3,1,monolingual_interest_area,5.89,monolingual_interest_area,5,Trial: 137,1,Conditioned,Main,English,Expt,5.89
irtisha,2,608,.,.,.,.,7.33,bilingual_interest_area,7,Trial: 138,2,Baseline,Main,English,Expt,7.33
irtisha,2,472,1401,4,2,bilingual_interest_area,4.01,bilingual_interest_area,7,Trial: 138,2,Baseline,Main,English,Expt,4.01
irtisha,1,566,.,.,.,.,6.93,monolingual_interest_area,7,Trial: 138,2,Baseline,Main,English,Expt,6.93
irtisha,2,389,1401,4,2,bilingual_interest_area,5.93,bilingual_interest_area,7,Trial: 138,2,Baseline,Main,English,Expt,5.93
irtisha,2,173,1401,4,2,bilingual_interest_area,5.33,bilingual_interest_area,7,Trial: 138,2,Baseline,Main,English,Expt,5.33
irtisha,2,367,1401,4,2,bilingual_interest_area,6.57,bilingual_interest_area,7,Trial: 138,2,Baseline,Main,English,Expt,6.57
irtisha,2,278,.,.,.,.,7.25,bilingual_interest_area,7,Trial: 138,2,Baseline,Main,English,Expt,7.25
irtisha,2,383,383,1,2,bilingual_interest_area,4.65,bilingual_interest_area,8,Trial: 139,1,Baseline,Main,English,Expt,4.65
irtisha,1,59,874,4,1,monolingual_interest_area,4.33,monolingual_interest_area,8,Trial: 139,1,Baseline,Main,English,Expt,4.33
irtisha,1,318,874,4,1,monolingual_interest_area,4.93,monolingual_interest_area,8,Trial: 139,1,Baseline,Main,English,Expt,4.93
irtisha,1,780,.,.,.,.,6.74,monolingual_interest_area,8,Trial: 139,1,Baseline,Main,English,Expt,6.74
irtisha,1,480,.,.,.,.,7.43,monolingual_interest_area,8,Trial: 139,1,Baseline,Main,English,Expt,7.43
irtisha,1,267,874,4,1,monolingual_interest_area,4.32,monolingual_interest_area,8,Trial: 139,1,Baseline,Main,English,Expt,4.32
irtisha,1,334,.,.,.,.,6.16,monolingual_interest_area,8,Trial: 139,1,Baseline,Main,English,Expt,6.16
irtisha,1,230,874,4,1,monolingual_interest_area,3.35,monolingual_interest_area,8,Trial: 139,1,Baseline,Main,English,Expt,3.35
Ishitva,2,177,177,1,2,bilingual_interest_area,4.12,bilingual_interest_area,11,Trial: 1,2,Conditioned,Main,English,Expt,4.12
Ishitva,1,107,107,1,1,monolingual_interest_area,4.6,monolingual_interest_area,11,Trial: 1,2,Conditioned,Main,English,Expt,4.6
Ishitva,2,303,.,.,.,.,7.06,bilingual_interest_area,11,Trial: 1,2,Conditioned,Main,English,Expt,7.06
Ishitva,1,122,.,.,.,.,6.32,monolingual_interest_area,11,Trial: 1,2,Conditioned,Main,English,Expt,6.32
Ishitva,2,27,.,.,.,.,7.46,bilingual_interest_area,11,Trial: 1,2,Conditioned,Main,English,Expt,7.46
